ID	SiteID	PID	VID	SN	NAME	DESC
7712	AGG-HCMGVP21	SFP-10G-LR,	N/A,	10GLR20051546	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7713	AGG-HCMGVP21	SFP-10G-LR,	N/A,	10GLR20051542	TenGigE0/1/0/1	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7714	AGG-HCMGVP21	SFP-10G-LR,	N/A,	10GLR20051469	TenGigE0/1/0/2	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7715	AGG-HCMGVP21	SFP-10G-LR,	N/A,	10GLR20051454	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7716	AGG-HCMGVP21	SFP-10G-LR,	N/A,	10GLR20051371	TenGigE0/1/0/6	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7717	AGG-HCMGVP21	SFP-10G-ER	V02	10GER2010190031	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
7718	AGG-HCMGVP21	SFP-10G-LR	V02	10GLR20102772	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
7719	AGG-HCMGVP21	PWR-2KW-DC-V2,	V03,	ART2031Y0Q5	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
7720	AGG-HCMGVP21	PWR-2KW-DC-V2,	V03,	ART2031Y0Q7	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
7721	AGG-HCMGVP21	PWR-2KW-DC-V2,	V03,	ART2418Y03S	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
7722	AGG-HCMGVP21	ASR-9006-DC-V2,	V02,	FOX2042GA3G	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
7723	AGG-HCMGVP12	A9K-RSP440-TR,	V08,	FOC2034NK6X	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7724	AGG-HCMGVP12	A9K-RSP440-TR,	V08,	FOC2034NK5D	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7725	AGG-HCMGVP12	ASR-9006-FAN-V2,	V01,	FOC2034NNEH	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
7726	AGG-HCMGVP12	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
7727	AGG-HCMGVP12	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
7728	AGG-HCMGVP12	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
7729	AGG-HCMGVP12	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
7730	AGG-HCMGVP12	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
7731	AGG-HCMGVP12	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
7732	AGG-HCMGVP12	ASR-9006-FAN-V2,	V01,	FOC2034NNEQ	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
7733	AGG-HCMGVP12	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
7734	AGG-HCMGVP12	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
7735	AGG-HCMGVP12	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
7736	AGG-HCMGVP12	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
7737	AGG-HCMGVP12	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
7738	AGG-HCMGVP12	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
7739	AGG-HCMGVP12	A9K-4T16GE-TR,	V02,	FOC2031NGU2	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
7740	AGG-HCMGVP12	FCLF8520P2BTL-A,	A,	PU72X5E	GigabitEthernet0/0/0/14	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
7741	AGG-HCMGVP12	FCLF8520P2BTL-A,	A,	PU72EQC	GigabitEthernet0/0/0/15	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
7742	AGG-HCMGVP12	SFP-10G-ER	V02	FC1611131020	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
7743	AGG-HCMGVP12	SFP-10G-LR	V02	FC1611130738	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
7744	AGG-HCMGVP12	SFP-10G-LR	V02	FC1611130076	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
7745	AGG-HCMGVP12	SFP-10G-LR	V02	FC1611130142	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
7746	AGG-HCMGVP12	A9K-24X10GE-1G-TR,	V04,	FOC2428P7JC	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
7747	AGG-HCMGVP12	SFP-10G-LR,	N/A,	10GLR20051485	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7748	AGG-HCMGVP12	SFP-10G-LR,	N/A,	10GLR20051394	TenGigE0/1/0/1	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7749	AGG-HCMGVP12	SFP-10G-LR,	N/A,	10GLR20051385	TenGigE0/1/0/4	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7750	AGG-HCMGVP12	SFP-10G-LR,	N/A,	10GLR20051393	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7751	AGG-HCMGVP12	SFP-10G-LR,	N/A,	10GLR20051354	TenGigE0/1/0/6	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7752	AGG-HCMGVP12	SFP-10G-LR,	N/A,	10GLR20051481	TenGigE0/1/0/7	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7753	AGG-HCMGVP12	SFP-10G-ER	V02	10GER2010190037	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
7754	AGG-HCMGVP12	SFP-10G-LR	V02	10GLR20102894	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
7755	AGG-HCMGVP12	PWR-2KW-DC-V2,	V03,	DTM2025026T	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
7756	AGG-HCMGVP12	PWR-2KW-DC-V2,	V03,	DTM20250258	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
7757	AGG-HCMGVP12	PWR-2KW-DC-V2,	V03,	ART2418Y021	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
7758	AGG-HCMGVP12	ASR-9006-DC-V2,	V02,	FOX2035G50Z	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
7759	AGG-HCMGVP11	A9K-RSP440-TR,	V09,	FOC2035P01Y	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7760	AGG-HCMGVP11	A9K-RSP440-TR,	V09,	FOC2036NCBS	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7761	AGG-HCMGVP11	ASR-9006-FAN-V2,	V01,	FOC2035NS6N	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
7762	AGG-HCMGVP11	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
7763	AGG-HCMGVP11	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
7764	AGG-HCMGVP11	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
7765	AGG-HCMGVP11	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
7766	AGG-HCMGVP11	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
7767	AGG-HCMGVP11	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
7768	AGG-HCMGVP11	ASR-9006-FAN-V2,	V01,	FOC2035NS6S	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
7769	AGG-HCMGVP11	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
7770	AGG-HCMGVP11	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
7771	AGG-HCMGVP11	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
7772	AGG-HCMGVP11	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
7773	AGG-HCMGVP11	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
7774	AGG-HCMGVP11	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
7775	AGG-HCMGVP11	A9K-4T16GE-TR,	V02,	FOC2036NFU4	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
7776	AGG-HCMGVP11	LC1GSMD20	V01	132408934	module mau GigabitEthernet0/0/CPU0/0	Unknown or Unsupported SFP Module
7777	AGG-HCMGVP11	LC1GSMD20	V01	132408936	module mau GigabitEthernet0/0/CPU0/1	Unknown or Unsupported SFP Module
7778	AGG-HCMGVP11	SFP-10G-ER	V02	FC1611131019	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
7779	AGG-HCMGVP11	SFP-10G-LR	V02	FC1611130737	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
7780	AGG-HCMGVP11	SFP-10G-LR	V02	FC1611130078	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
7781	AGG-HCMGVP11	SFP-10G-LR	V02	FC1611130077	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
7782	AGG-HCMGVP11	A9K-24X10GE-1G-TR,	V04,	FOC2423N6CW	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
7783	AGG-HCMGVP11	SFP-10G-LR,	N/A,	10GLR20051541	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7784	AGG-HCMGVP11	SFP-10G-LR,	N/A,	10GLR20051465	TenGigE0/1/0/1	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7785	AGG-HCMGVP11	SFP-10G-LR,	N/A,	10GLR20051451	TenGigE0/1/0/2	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7786	AGG-HCMGVP11	SFP-10G-LR,	N/A,	10GLR20051400	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7787	AGG-HCMGVP11	SFP-10G-LR,	N/A,	10GLR20051491	TenGigE0/1/0/6	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
7788	AGG-HCMGVP11	SFP-10G-ER	V02	10GER2010190035	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
7789	AGG-HCMGVP11	SFP-10G-LR	V02	10GLR20102881	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
7790	AGG-HCMGVP11	PWR-2KW-DC-V2,	V03,	DTM202501QV	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
7791	AGG-HCMGVP11	PWR-2KW-DC-V2,	V03,	DTM202501HK	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
7792	AGG-HCMGVP11	PWR-2KW-DC-V2,	V03,	ART2419Y01R	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
7793	AGG-HCMGVP11	ASR-9006-DC-V2,	V02,	FOX2037G9WS	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
7794	AGG-HCMCCI21	A9K-RSP440-TR,	V09,	FOC2120NF9V	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7795	AGG-HCMCCI21	A9K-RSP440-TR,	V09,	FOC2120NFAG	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7796	AGG-HCMCCI21	ASR-9006-FAN-V2,	V01,	FOC2121N929	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
7797	AGG-HCMCCI21	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
7798	AGG-HCMCCI21	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
7799	AGG-HCMCCI21	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
7800	AGG-HCMCCI21	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
7801	AGG-HCMCCI21	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
7802	AGG-HCMCCI21	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
7803	AGG-HCMCCI21	ASR-9006-FAN-V2,	V01,	FOC2121N921	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
7804	AGG-HCMCCI21	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
7805	AGG-HCMCCI21	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
7806	AGG-HCMCCI21	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
7807	AGG-HCMCCI21	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
7808	AGG-HCMCCI21	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
7809	AGG-HCMCCI21	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
7810	AGG-HCMCCI21	A9K-4T16GE-TR,	V03,	FOC2123NL2K	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
7811	AGG-HCMCCI21	SFP-GE-L	V01	FC1708064804	module mau GigabitEthernet0/0/CPU0/0	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
7812	AGG-HCMCCI21	FCLF-8521-3-ER,	A,	PGG3EVR	GigabitEthernet0/0/0/14	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
7813	AGG-HCMCCI21	TSPLXG80D,	00,	CI2201180057	TenGigE0/0/0/16	Non-Cisco OEM SFP+ 10G Pluggable Optics Module
7814	AGG-HCMCCI21	SFP-10G-LR	V03	FC2202163619	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
7815	AGG-HCMCCI21	A9K-24X10GE-1G-TR,	V04,	FOC2449P5C9	module 0/2/CPU0	24X10G/1G Packet Transport Optimized LC
7816	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224512	module mau TenGigE0/2/CPU0/0	10GBASE-ER 1550nm SMF 40KM
7817	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102945	module mau TenGigE0/2/CPU0/1	10GBASE-LR SFP+ Module for SMF
7818	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102819	module mau TenGigE0/2/CPU0/2	10GBASE-LR SFP+ Module for SMF
7819	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224511	module mau TenGigE0/2/CPU0/3	10GBASE-ER 1550nm SMF 40KM
7820	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102960	module mau TenGigE0/2/CPU0/4	10GBASE-LR SFP+ Module for SMF
7821	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224478	module mau TenGigE0/2/CPU0/5	10GBASE-ER 1550nm SMF 40KM
7822	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224504	module mau TenGigE0/2/CPU0/6	10GBASE-ER 1550nm SMF 40KM
7823	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224455	module mau TenGigE0/2/CPU0/7	10GBASE-ER 1550nm SMF 40KM
7824	AGG-HCMCCI21	SFP-10G-LR	V03	FC1708050310	module mau TenGigE0/2/CPU0/16	10GBASE-LR SFP+ Module for SMF
7825	AGG-HCMCCI21	A9K-24X10GE-1G-TR,	V04,	FOC2449P5DE	module 0/3/CPU0	24X10G/1G Packet Transport Optimized LC
7826	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224500	module mau TenGigE0/3/CPU0/0	10GBASE-ER 1550nm SMF 40KM
7827	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102979	module mau TenGigE0/3/CPU0/1	10GBASE-LR SFP+ Module for SMF
7828	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102686	module mau TenGigE0/3/CPU0/2	10GBASE-LR SFP+ Module for SMF
7829	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102905	module mau TenGigE0/3/CPU0/3	10GBASE-LR SFP+ Module for SMF
7830	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224485	module mau TenGigE0/3/CPU0/4	10GBASE-ER 1550nm SMF 40KM
7831	AGG-HCMCCI21	SFP-10G-ER	V02	MM1S201224501	module mau TenGigE0/3/CPU0/5	10GBASE-ER 1550nm SMF 40KM
7832	AGG-HCMCCI21	SFP-10G-LR	V02	10GLR20102749	module mau TenGigE0/3/CPU0/6	10GBASE-LR SFP+ Module for SMF
7833	AGG-HCMCCI21	SFP-10G-ZR	V02	CI2103310605	module mau TenGigE0/3/CPU0/7	10GBASE-ZR SFP+, SMF 80km
7834	AGG-HCMCCI21	PWR-2KW-DC-V2,	V03,	ART2115Y06U	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
7835	AGG-HCMCCI21	PWR-2KW-DC-V2,	V03,	ART2115Y06Y	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
7836	AGG-HCMCCI21	PWR-2KW-DC-V2,	V03,	ART2115Y06Z	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
7837	AGG-HCMCCI21	PWR-2KW-DC-V2,	V03,	ART2115Y072	power-module 0/PS0/M3/SP	2kW DC V2 Power Module
7838	AGG-HCMCCI21	ASR-9006-DC-V2,	V02,	FOX2113P7YA	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
7839	AGG-HCMCCI11	A9K-RSP440-TR,	V09,	FOC2110NQD6	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7840	AGG-HCMCCI11	A9K-RSP440-TR,	V09,	FOC2133N917	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7841	AGG-HCMCCI11	ASR-9006-FAN-V2,	V01,	FOC2121N8X4	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
7842	AGG-HCMCCI11	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
7843	AGG-HCMCCI11	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
7844	AGG-HCMCCI11	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
7845	AGG-HCMCCI11	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
7846	AGG-HCMCCI11	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
7847	AGG-HCMCCI11	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
7848	AGG-HCMCCI11	ASR-9006-FAN-V2,	V01,	FOC2121N8XB	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
7849	AGG-HCMCCI11	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
7850	AGG-HCMCCI11	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
7851	AGG-HCMCCI11	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
7852	AGG-HCMCCI11	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
7853	AGG-HCMCCI11	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
7854	AGG-HCMCCI11	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
7855	AGG-HCMCCI11	A9K-4T16GE-TR,	V03,	FOC2123NL2A	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
7856	AGG-HCMCCI11	SFP-GE-L	V01	FC1708065155	module mau GigabitEthernet0/0/CPU0/0	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
7857	AGG-HCMCCI11	SFP-GE-L	V01	FC1708065154	module mau GigabitEthernet0/0/CPU0/1	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
7858	AGG-HCMCCI11	SFP-GE-L	V01	FC1708065152	module mau GigabitEthernet0/0/CPU0/2	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
7859	AGG-HCMCCI11	SFP-GE-L	V01	FC1708065153	module mau GigabitEthernet0/0/CPU0/3	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
7860	AGG-HCMCCI11	SFP-GE-L	V01	FC1708065151	module mau GigabitEthernet0/0/CPU0/4	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
7861	AGG-HCMCCI11	SFP-GE-E	V01	FC1708051018	module mau GigabitEthernet0/0/CPU0/5	Unknown or Unsupported SFP Module
7862	AGG-HCMCCI11	CLSFP13GELXD,	00,	CLS1909050558	GigabitEthernet0/0/0/6	Non-Cisco OEM SFP 1G Pluggable Optics Module
7863	AGG-HCMCCI11	TSPL1G10D,	00,	CI2004150086	GigabitEthernet0/0/0/7	Non-Cisco TIBTRONIX SFP 1G Pluggable Optics Module
7864	AGG-HCMCCI11	GLC-EX-SMD	V01	FC1808053066	module mau GigabitEthernet0/0/CPU0/8	1000BASE-EX SFP transceiver module, SMF, 1310nm, DOM
7865	AGG-HCMCCI11	FCLF8521P2BTL,	A,	PQH4081	GigabitEthernet0/0/0/14	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
7866	AGG-HCMCCI11	TSPLXG80D,	00,	CI2110220141	TenGigE0/0/0/16	Non-Cisco OEM SFP+ 10G Pluggable Optics Module
7867	AGG-HCMCCI11	SFP-10G-LR	V03	FC2202163618	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
7868	AGG-HCMCCI11	A9K-24X10GE-1G-TR,	V04,	FOC2449N4E5	module 0/2/CPU0	24X10G/1G Packet Transport Optimized LC
7869	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102950	module mau TenGigE0/2/CPU0/0	10GBASE-LR SFP+ Module for SMF
7870	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102848	module mau TenGigE0/2/CPU0/1	10GBASE-LR SFP+ Module for SMF
7871	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102922	module mau TenGigE0/2/CPU0/2	10GBASE-LR SFP+ Module for SMF
7872	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102956	module mau TenGigE0/2/CPU0/3	10GBASE-LR SFP+ Module for SMF
7873	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102921	module mau TenGigE0/2/CPU0/4	10GBASE-LR SFP+ Module for SMF
7874	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224479	module mau TenGigE0/2/CPU0/5	10GBASE-ER 1550nm SMF 40KM
7875	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224449	module mau TenGigE0/2/CPU0/6	10GBASE-ER 1550nm SMF 40KM
7876	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224494	module mau TenGigE0/2/CPU0/7	10GBASE-ER 1550nm SMF 40KM
7877	AGG-HCMCCI11	SFP-10G-LR	V03	FC1708050301	module mau TenGigE0/2/CPU0/16	10GBASE-LR SFP+ Module for SMF
7878	AGG-HCMCCI11	A9K-24X10GE-1G-TR,	V04,	FOC2449P5FA	module 0/3/CPU0	24X10G/1G Packet Transport Optimized LC
7879	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224448	module mau TenGigE0/3/CPU0/0	10GBASE-ER 1550nm SMF 40KM
7880	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102913	module mau TenGigE0/3/CPU0/1	10GBASE-LR SFP+ Module for SMF
7881	AGG-HCMCCI11	SFP-10G-LR	V02	10GLR20102912	module mau TenGigE0/3/CPU0/2	10GBASE-LR SFP+ Module for SMF
7882	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224518	module mau TenGigE0/3/CPU0/3	10GBASE-ER 1550nm SMF 40KM
7883	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224450	module mau TenGigE0/3/CPU0/4	10GBASE-ER 1550nm SMF 40KM
7884	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224452	module mau TenGigE0/3/CPU0/5	10GBASE-ER 1550nm SMF 40KM
7885	AGG-HCMCCI11	SFP-10G-ER	V02	MM1S201224463	module mau TenGigE0/3/CPU0/6	10GBASE-ER 1550nm SMF 40KM
7886	AGG-HCMCCI11	TSPLXG80D,	00,	CI2201180058	TenGigE0/3/0/7	Non-Cisco OEM SFP+ 10G Pluggable Optics Module
7887	AGG-HCMCCI11	SFP-GE-E	V01	FC1708051017	module mau GigabitEthernet0/3/CPU0/16	Unknown or Unsupported SFP Module
7888	AGG-HCMCCI11	PWR-2KW-DC-V2,	V03,	DTM211500DV	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
7889	AGG-HCMCCI11	PWR-2KW-DC-V2,	V03,	DTM211500AY	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
7890	AGG-HCMCCI11	PWR-2KW-DC-V2,	V03,	DTM211500DK	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
7891	AGG-HCMCCI11	PWR-2KW-DC-V2,	V03,	DTM211500B3	power-module 0/PS0/M3/SP	2kW DC V2 Power Module
7892	AGG-HCMCCI11	ASR-9006-DC-V2,	V02,	FOX2109P7M1	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
7893	AGG-HCMBTN23	A9K-RSP440-TR,	V09,	FOC2035P02B	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7894	AGG-HCMBTN23	A9K-RSP440-TR,	V09,	FOC2035P018	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
7895	AGG-HCMBTN23	ASR-9006-FAN-V2,	V01,	FOC2035NS68	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
7896	AGG-HCMBTN23	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
7897	AGG-HCMBTN23	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
7898	AGG-HCMBTN23	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
7899	AGG-HCMBTN23	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
7900	AGG-HCMBTN23	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
7901	AGG-HCMBTN23	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
7902	AGG-HCMBTN23	ASR-9006-FAN-V2,	V01,	FOC2035NS3Y	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
7903	AGG-HCMBTN23	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
7904	AGG-HCMBTN23	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
7905	AGG-HCMBTN23	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
7906	AGG-HCMBTN23	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
7907	AGG-HCMBTN23	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
7908	AGG-HCMBTN23	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
7909	AGG-HCMBTN23	A9K-4T16GE-TR,	V02,	FOC2028P6HL	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
7910	AGG-HCMBTN23	SFP-10G-ER	V02	FC1611131015	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
7911	AGG-HCMBTN23	SFP-10G-LR	V02	FC1611130777	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
